UTC,x,y,z,xv,yv,zv,accx,accy,accz,nc_accx,nc_accy,nc_accz,Computed Density,JB08,DTM2000,NRLMSISE00
2023-05-06 00:04:42,-834622.5949960573,201074.97253362904,6804742.113438806,-7528.792111965609,695.5631917270904,-952.5281159736476,,,,3.3372782026752645e-07,-6.424195442278346e-08,-1.912651974578239e-07,-2.0113944791099448e-12,6.024323196819311e-13,1.457142640485026e-12,1.2863748946528342e-12
2023-05-06 00:04:57,-947433.9163216235,211480.13047483918,6789511.598033782,-7512.370976032163,691.7593023827673,-1078.1592832779631,,,,1.2916149172426117e-07,-1.1519492248979191e-07,-3.618310095987454e-08,-8.557920666787429e-13,6.013341811044525e-13,1.4545596487429139e-12,1.2935380146552553e-12
2023-05-06 00:05:12,-1059983.3328039306,221826.79227879457,6772398.77479899,-7493.8714587750055,687.7636797849124,-1203.502471817329,,,,-1.0103243242021165e-07,-1.9532332362626192e-07,3.480367869457268e-07,1.7490377891465138e-13,6.003967001409929e-13,1.4515111236962678e-12,1.3010684846658532e-12
2023-05-06 00:05:27,-1172239.6906398025,232112.0875130832,6753408.136304826,-7473.298177944534,683.5773898966735,-1328.5231551725178,,,,-8.905220938437708e-08,-9.729369321309633e-08,1.4572758999520374e-08,4.905144219506953e-13,5.995918865887957e-13,1.4480363753998367e-12,1.3089485436685532e-12
2023-05-06 00:05:42,-1284171.9360533634,242333.16693752375,6732544.864742018,-7450.656464625518,679.2015710515558,-1453.1868816146966,,,,-2.942666843530617e-07,-9.024574243454708e-08,-3.6235010725249595e-07,2.2461405156719596e-12,5.989000556727953e-13,1.4441737176718551e-12,1.3171558290355689e-12
2023-05-06 00:05:57,-1395749.0705049601,252487.19285196165,6709814.486590757,-7425.952021133524,674.6373941081614,-1577.4592390654273,,,,5.86175590289173e-08,-1.0356066676431297e-07,-1.7738685720303238e-07,-1.917333994643593e-13,5.98309126300215e-13,1.4399665634409783e-12,1.3256693275836013e-12
2023-05-06 00:06:12,-1506940.2163725265,262571.3525241185,6685223.215868738,-7399.191321372905,669.8860876551217,-1701.3058993574498,,,,3.6266412362095934e-07,-7.238878496629297e-08,-2.1122578708343553e-07,-2.0080958707598887e-12,5.978090009311442e-13,1.4354566860426561e-12,1.3344630199640058e-12
2023-05-06 00:06:27,-1617714.562699891,272582.8457239491,6658777.60944672,-7370.3812240234165,664.9489112467545,-1824.6925967775844,,,,1.0911972081473209e-07,-1.1737302768599633e-07,9.905767228701734e-08,-8.985239092267688e-13,5.973936209337085e-13,1.430690276261497e-12,1.3435120425543867e-12
2023-05-06 00:06:42,-1728041.4442768786,282518.8972624645,6630484.908070217,-7339.529355277621,659.8271905700899,-1947.5852315178,,,,8.887603542007128e-09,-8.103825699379286e-08,3.490486708557228e-07,-6.733237599157002e-13,5.970567917637818e-13,1.4257112148019377e-12,1.3527863245612833e-12
2023-05-06 00:06:57,-1837890.2739753893,292376.74537377164,6600352.6930597965,-7306.643714582468,654.5222859777753,-2069.94978896139,,,,-7.421402026253077e-08,-2.8947143793089936e-08,1.2753648270802387e-07,2.1995828891177117e-13,5.967950562720788e-13,1.4205670976570455e-12,1.362256905674891e-12
2023-05-06 00:07:12,-1947230.6312496257,302153.65694330377,6568389.224161529,-7271.733026889611,649.0356303522171,-2191.752429351798,,,,-2.5023629790510427e-07,-2.025062595389926e-08,-4.744681980639598e-08,1.615054883241691e-12,5.96603994801402e-13,1.4153025564822e-12,1.3718895553011389e-12
2023-05-06 00:07:27,-2056032.1846392597,311846.91331455513,6534603.099022905,-7234.806385710572,643.3686919184275,-2312.959400618035,,,,-4.7602861208417835e-08,-1.9757772251605132e-08,-1.7553105635670363e-08,3.146371798818939e-13,5.964813800849024e-13,1.4099652321826435e-12,1.381651210551701e-12
