MJD,UTC,EDR,rho_eff,jb08_rho,dtm2000_rho,nrlmsise00_rho
60070.08625,2023-05-06 02:04:12,-71.38283927366138,1.888836462699764e-14,5.504987058675359e-13,1.0422743731687423e-12,1.2703371114822722e-12
60070.086597222224,2023-05-06 02:04:42,-72.44487977772951,1.9169387467971706e-14,5.421763537763648e-13,1.027927217253742e-12,1.2594921556464628e-12
60070.08694444445,2023-05-06 02:05:12,-73.00719891861081,1.9318180778489757e-14,5.334891036500283e-13,1.0142235246956881e-12,1.2455004763518447e-12
60070.08729166666,2023-05-06 02:05:42,-72.88769153878093,1.928655834670065e-14,5.244623140597707e-13,1.0010893261695227e-12,1.2282624080116498e-12
60070.08763888889,2023-05-06 02:06:12,-71.91294677183032,1.9028634526861586e-14,5.151774175129512e-13,9.884438505563872e-13,1.2077739036598677e-12
60070.08798611111,2023-05-06 02:06:42,-70.1411593593657,1.855980802698174e-14,5.057036551083988e-13,9.762038147290785e-13,1.1841329936594054e-12
60070.08833333333,2023-05-06 02:07:12,-67.90651071444154,1.796850542753291e-14,4.96102370832942e-13,9.642877663770121e-13,1.1575426619801651e-12
60070.08868055556,2023-05-06 02:07:42,-65.824613340199,1.741762181011435e-14,4.864297857118013e-13,9.52620825843235e-13,1.1283096526950171e-12
60070.08902777778,2023-05-06 02:08:12,-64.22745788097382,1.6995004063512946e-14,4.767378953455493e-13,9.411394508551647e-13,1.09683811422248e-12
60070.089375,2023-05-06 02:08:42,-62.851903326809406,1.6631023361039387e-14,4.670749080047943e-13,9.297962988770088e-13,1.063617944095559e-12
60070.08972222222,2023-05-06 02:09:12,-61.206005703657866,1.619550812010576e-14,4.574854455278978e-13,9.185646974682408e-13,1.0292076539248366e-12
60070.09006944444,2023-05-06 02:09:42,-59.011187091469765,1.5614744806976714e-14,4.4801067650658904e-13,9.074424095750625e-13,9.942125063602978e-13
60070.090416666666,2023-05-06 02:10:12,-56.24157067760825,1.4881886248333804e-14,4.386883890897578e-13,8.964541443419348e-13,9.59259118318828e-13
60070.09076388889,2023-05-06 02:10:42,-52.89537197723985,1.3996460257856777e-14,4.295530956476978e-13,8.85652466166497e-13,9.249685036273368e-13
60070.09111111111,2023-05-06 02:11:12,-49.03937197104096,1.2976137518387606e-14,4.206361043535486e-13,8.751165595148243e-13,8.919295539909982e-13
60070.091458333336,2023-05-06 02:11:42,-45.2684019356966,1.197831426352938e-14,4.119656355032205e-13,8.649487246489619e-13,8.606752353394628e-13
60070.09180555555,2023-05-06 02:12:12,-42.506801187992096,1.1247576702406917e-14,4.035669303388657e-13,8.552685092087668e-13,8.316632212539421e-13
60070.092152777775,2023-05-06 02:12:42,-41.20391307771206,1.0902824014708355e-14,3.95462363976451e-13,8.462047514324922e-13,8.052621590519735e-13
60070.0925,2023-05-06 02:13:12,-40.990067943930626,1.0846239198222032e-14,3.87671587401501e-13,8.378861600855266e-13,7.817440612996177e-13
60070.09284722222,2023-05-06 02:13:42,-40.976366464048624,1.08426136973233e-14,3.8021170388930396e-13,8.304312610042293e-13,7.612825330403643e-13
60070.093194444446,2023-05-06 02:14:12,-40.300744615495205,1.0663839751718256e-14,3.730974318519849e-13,8.239385937370423e-13,7.439558789114039e-13
60070.09354166667,2023-05-06 02:14:42,-38.41618385538459,1.0165172688865303e-14,3.663413011673277e-13,8.184782749271862e-13,7.297540067707441e-13
60070.09388888889,2023-05-06 02:15:12,-34.9901719391346,9.25862760115196e-15,3.599538329532941e-13,8.14085763120275e-13,7.185878114428266e-13
60070.09423611111,2023-05-06 02:15:42,-29.96053136512637,7.927751916305638e-15,3.539437118945976e-13,8.107585838407926e-13,7.103000022453667e-13
60070.09458333333,2023-05-06 02:16:12,-23.62787101790309,6.252088704889816e-15,3.4831797670972176e-13,8.084565282481683e-13,7.046766506181333e-13
60070.094930555555,2023-05-06 02:16:42,-16.44238753989339,4.3507629333889796e-15,3.4308215989590146e-13,8.071053043931392e-13,7.014588579939558e-13
60070.09527777778,2023-05-06 02:17:12,-8.99860568344593,2.381089727068543e-15,3.382404835400476e-13,8.066036303026151e-13,7.003545103178017e-13
60070.095625,2023-05-06 02:17:42,-2.0134353786706924,5.327681270764679e-16,3.3379595083578264e-13,8.068328342552969e-13,7.010497100061265e-13
60070.095972222225,2023-05-06 02:18:12,3.9820641092956066,-1.05368012297892e-15,3.297504894223289e-13,8.076683887981651e-13,7.032200899521695e-13
60070.09631944444,2023-05-06 02:18:42,8.734818529337645,-2.3112899264243883e-15,3.261049821020034e-13,8.089918802985612e-13,7.065415417949934e-13
60070.096666666665,2023-05-06 02:19:12,11.62788238376379,-3.0768134826126483e-15,3.228593021367312e-13,8.107024136808412e-13,7.10700338286134e-13
60070.09701388889,2023-05-06 02:19:42,11.979316301643848,-3.1698051883329076e-15,3.2001222156419227e-13,8.12725970402429e-13,7.1540209764334e-13
60070.09736111111,2023-05-06 02:20:12,9.449874833226204,-2.500498485990102e-15,3.1756118738554554e-13,8.150217545783287e-13,7.203793070337854e-13
60070.097708333335,2023-05-06 02:20:42,4.224667109549046,-1.1178744584104801e-15,3.1550186053261835e-13,8.175847888485123e-13,7.253970844054217e-13
60070.09805555556,2023-05-06 02:21:12,-2.3131506368517876,6.120747382788621e-16,3.138272475931881e-13,8.204445089159854e-13,7.30257043059827e-13
60070.09840277778,2023-05-06 02:21:42,-8.017861980944872,2.121578549774887e-15,3.1252609364235873e-13,8.236595595339317e-13,7.347993158594048e-13
60070.09875,2023-05-06 02:22:12,-11.15483696013689,2.9516425796685525e-15,3.115800827822458e-13,8.273094695884323e-13,7.389031293898263e-13
60070.09909722222,2023-05-06 02:22:42,-10.918283626437187,2.8890490254457735e-15,3.109604759697569e-13,8.314840477309133e-13,7.424867054336789e-13
60070.09944444445,2023-05-06 02:23:12,-8.009615138173103,2.119396381415101e-15,3.1064322587187807e-13,8.362716717831952e-13,7.455090878111667e-13
60070.09979166667,2023-05-06 02:23:42,-5.912680167704821,1.5645337180029189e-15,3.109783569986707e-13,8.417476046011892e-13,7.47983946904979e-13
60070.10013888889,2023-05-06 02:24:12,-9.491956640034914,2.5116336064091504e-15,3.1831638217579684e-13,8.479633195266004e-13,7.49945916915052e-13
60070.100486111114,2023-05-06 02:24:42,117.79500102624296,-3.116932519441259e-14,3.181467942164477e-13,8.549380221836755e-13,7.503596478528724e-13
60070.10083333333,2023-05-06 02:25:12,102.06629334762692,-2.7007406604901174e-14,3.2048455766552506e-13,8.626526721203394e-13,7.511257083404193e-13
60070.10118055555,2023-05-06 02:25:42,100.81996129825713,-2.6677619019616704e-14,3.199218784415859e-13,8.710470806449981e-13,7.514066619774059e-13
60070.10152777778,2023-05-06 02:26:12,107.1117353886366,-2.8342463460928158e-14,3.1891368460776103e-13,8.800199000312584e-13,7.512698214303388e-13
60070.101875,2023-05-06 02:26:42,114.22391510009766,-3.0224392577922226e-14,3.1799916915606877e-13,8.894316375982688e-13,7.508197511570282e-13
60070.102222222224,2023-05-06 02:27:12,118.98280772194266,-3.14836265895806e-14,3.1734674522911495e-13,8.9911018906138e-13,7.50157342894064e-13
60070.10256944445,2023-05-06 02:27:42,121.38895831629634,-3.212030972289481e-14,3.1702223739739717e-13,9.088584431613731e-13,7.493842201169333e-13
60070.10291666666,2023-05-06 02:28:12,122.66260692477226,-3.245732544779941e-14,3.1705449074286245e-13,9.184634705902126e-13,7.486029507793198e-13
60070.10326388889,2023-05-06 02:28:42,122.93521904200315,-3.252946039121703e-14,3.1745650865610916e-13,9.277064389374853e-13,7.479158977871015e-13
60070.10361111111,2023-05-06 02:29:12,121.2487410902977,-3.208320733079893e-14,3.182336046902951e-13,9.363724777579244e-13,7.474236654017935e-13
60070.10395833333,2023-05-06 02:29:42,116.34890407696366,-3.078667851431543e-14,3.1938698953571617e-13,9.442600213019246e-13,7.47223586123749e-13
60070.10430555556,2023-05-06 02:30:12,107.5372713394463,-2.845506304764361e-14,3.209154571450019e-13,9.511890461156436e-13,7.474082770642754e-13
60070.10465277778,2023-05-06 02:30:42,95.6899474747479,-2.53201839186045e-14,3.2281621671275464e-13,9.5700795964612e-13,7.48064373742809e-13
60070.105,2023-05-06 02:31:12,82.51441876217723,-2.1833853128056404e-14,3.2508537896514645e-13,9.615991735423432e-13,7.492716206317363e-13
60070.10534722222,2023-05-06 02:31:42,69.25184609740973,-1.8324489940304747e-14,3.277182034141413e-13,9.648830966572925e-13,7.511021487783403e-13
60070.10569444444,2023-05-06 02:32:12,56.46825920417905,-1.4941869510280153e-14,3.307092023753434e-13,9.6682056306508e-13,7.536199407516573e-13
60070.106041666666,2023-05-06 02:32:42,43.82404300943017,-1.1596127475651842e-14,3.3405216913644886e-13,9.674137838825994e-13,7.568805147273498e-13
60070.10638888889,2023-05-06 02:33:12,30.443086683750153,-8.055439199462306e-15,3.3774014324801665e-13,9.66705851079762e-13,7.609307951525132e-13
60070.10673611111,2023-05-06 02:33:42,15.804125174880028,-4.181874550680581e-15,3.4176530709275334e-13,9.647788164458492e-13,7.658091190031358e-13
60070.107083333336,2023-05-06 02:34:12,-0.340332631021738,9.005423284663238e-17,3.461189252517057e-13,9.617506990828817e-13,7.71545554673797e-13
60070.10743055555,2023-05-06 02:34:42,-18.326445654034615,4.849296992841609e-15,3.507912256137443e-13,9.577713178416531e-13,7.781622909195196e-13
60070.107777777775,2023-05-06 02:35:12,-38.56615889817476,1.0204857062896858e-14,3.55771300184787e-13,9.530173454708295e-13,7.856741826328583e-13
60070.108125,2023-05-06 02:35:42,-61.37679510936141,1.6240700110256074e-14,3.610470055568816e-13,9.476868036920768e-13,7.940893306749653e-13
60070.10847222222,2023-05-06 02:36:12,-86.93323265388608,2.3003100090697683e-14,3.666048355517166e-13,9.419932432909278e-13,8.034095387743663e-13
60070.108819444446,2023-05-06 02:36:42,-115.2851428128779,3.050520034902281e-14,3.724298225566905e-13,9.361600495612788e-13,8.136306398106928e-13
60070.10916666667,2023-05-06 02:37:12,-146.25848783180118,3.87009493608037e-14,3.7850543233367866e-13,9.304150617780882e-13,8.247425053286171e-13
60070.10951388889,2023-05-06 02:37:42,-179.24871218949556,4.74303777939553e-14,3.8481345997605746e-13,9.249857288962717e-13,8.367286504939463e-13
60070.10986111111,2023-05-06 02:38:12,-213.2600330114365,5.642999500822398e-14,3.913339484378197e-13,9.200949627937836e-13,8.495654091870749e-13
60070.11020833333,2023-05-06 02:38:42,-247.34496191889048,6.54490894017813e-14,3.980451080525418e-13,9.159576671858699e-13,8.632206258668097e-13
60070.110555555555,2023-05-06 02:39:12,-281.0013795532286,7.435479691894442e-14,4.049232612331211e-13,9.127779374850392e-13,8.776519727825747e-13
60070.11090277778,2023-05-06 02:39:42,-314.2238601706922,8.314568187254354e-14,4.1194277345519895e-13,9.107467347919547e-13,8.928049605598937e-13
60070.11125,2023-05-06 02:40:12,-347.23961313068867,9.188186534028897e-14,4.190759766097585e-13,9.10039894754897e-13,9.086108817045574e-13
60070.111597222225,2023-05-06 02:40:42,-379.8258734866977,1.0050440226509411e-13,4.262931160787849e-13,9.108163658219015e-13,9.249850529942277e-13
60070.11194444444,2023-05-06 02:41:12,-411.1445000655949,1.0879151502858518e-13,4.33562214539835e-13,9.132163020664035e-13,9.418255015260063e-13
60070.112291666665,2023-05-06 02:41:42,-440.6250428967178,1.1659225884967794e-13,4.408490486175589e-13,9.173592723645497e-13,9.59012874992411e-13
60070.11263888889,2023-05-06 02:42:12,-467.9996600188315,1.2383576099932863e-13,4.4811688237762467e-13,9.233418343963707e-13,9.76411260430783e-13
60070.11298611111,2023-05-06 02:42:42,-493.0960908308625,1.3047644019950113e-13,4.553261190733041e-13,9.312349034973708e-13,9.938706641269728e-13
60070.113333333335,2023-05-06 02:43:12,-515.6991346403956,1.3645735294405754e-13,4.624334183358367e-13,9.410805726348725e-13,1.0112309231685469e-12
60070.11368055556,2023-05-06 02:43:42,-535.4229072630405,1.4167639176217265e-13,4.693890252336286e-13,9.528885302619151e-13,1.0283270804338983e-12
60070.11402777778,2023-05-06 02:44:12,-551.9192836098373,1.460414404858292e-13,4.761379562307236e-13,9.666322395423998e-13,1.0449960085301438e-12
60070.114375,2023-05-06 02:44:42,-565.0320591069758,1.4951116636647654e-13,4.826738996123221e-13,9.822449960662391e-13,1.0610837443124704e-12
60070.11472222222,2023-05-06 02:45:12,-574.8579354658723,1.5211115730736803e-13,4.889971216080688e-13,9.996163628755027e-13,1.0764531710318364e-12
60070.11506944445,2023-05-06 02:45:42,-581.748956926167,1.5393456650934046e-13,4.951023914664304e-13,1.0185890370571939e-12,1.090991044962599e-12
60070.11541666667,2023-05-06 02:46:12,-586.2976440899074,1.5513817878642417e-13,5.009829306658592e-13,1.0389570144572987e-12,1.1046141715787857e-12
60070.11576388889,2023-05-06 02:46:42,-589.0691789910197,1.5587154498930054e-13,5.066315991895206e-13,1.0604650857250189e-12,1.1172737046665938e-12
60070.116111111114,2023-05-06 02:47:12,-590.458874668926,1.5623926752530425e-13,5.120415766685737e-13,1.0828105003525637e-12,1.1289575749328878e-12
60070.11645833333,2023-05-06 02:47:42,-590.5492581352592,1.5626318357971908e-13,5.172066883064682e-13,1.1056467556625507e-12,1.1396904114233027e-12
60070.11680555555,2023-05-06 02:48:12,-589.267902161926,1.5592412843582782e-13,5.22121782642554e-13,1.1285903179712685e-12,1.1495315601627203e-12
60070.11715277778,2023-05-06 02:48:42,-586.6397674642503,1.552287068616277e-13,5.267828507341764e-13,1.151229623486934e-12,1.1585706861726627e-12
60070.1175,2023-05-06 02:49:12,-582.9340959563851,1.5424816202283114e-13,5.311872493664854e-13,1.1731368842796372e-12,1.166922037167701e-12
60070.117847222224,2023-05-06 02:49:42,-578.2032127566636,1.5299633948686416e-13,5.353337661229916e-13,1.193881784483835e-12,1.1747173090114947e-12
60070.11819444445,2023-05-06 02:50:12,-572.1314358375967,1.513897077312758e-13,5.392227158127836e-13,1.2130468624629408e-12,1.1820980241927725e-12
60070.11854166666,2023-05-06 02:50:42,-564.0574772432446,1.4925328565189133e-13,5.428559922883126e-13,1.2302436730869347e-12,1.1892077826492464e-12
60070.11888888889,2023-05-06 02:51:12,-553.0811719186604,1.463488837068639e-13,5.46237100281334e-13,1.2451289045681962e-12,1.196184883103565e-12
60070.11923611111,2023-05-06 02:51:42,-538.5188524462283,1.4249559904056433e-13,5.493711938537507e-13,1.2574195700517085e-12,1.203155716758782e-12
60070.11958333333,2023-05-06 02:52:12,-520.1092984452844,1.3762431103733504e-13,5.522650801123641e-13,1.2669062530309268e-12,1.2102290858671819e-12
60070.11993055556,2023-05-06 02:52:42,-497.98640709742904,1.317704497643228e-13,5.549272026041969e-13,1.2734635772478459e-12,1.2174916005142059e-12
60070.12027777778,2023-05-06 02:53:12,-473.3360535800457,1.2524780552435731e-13,5.573675832735539e-13,1.2770571386222565e-12,1.225004141171949e-12
60070.120625,2023-05-06 02:53:42,-448.47837226837873,1.186703009984241e-13,5.59597766351139e-13,1.277746477737293e-12,1.2327994329611728e-12
60070.12097222222,2023-05-06 02:54:12,-424.1897841729224,1.1224338224750226e-13,5.616306246578296e-13,1.2756835481768611e-12,1.2408803736313587e-12
60070.12131944444,2023-05-06 02:54:42,-397.5518609359861,1.0519481410248488e-13,5.634802850006642e-13,1.2711072464951655e-12,1.2492195380266622e-12
60070.121666666666,2023-05-06 02:55:12,-366.7989853732288,9.70574027460782e-14,5.651621151348876e-13,1.2643342001713515e-12,1.2577596773212573e-12
60070.12201388889,2023-05-06 02:55:42,-339.1794660463929,8.974909787650465e-14,5.666927470399471e-13,1.2557463496062147e-12,1.2664151365568628e-12
60070.12236111111,2023-05-06 02:56:12,-324.18526086583734,8.578153343630942e-14,5.680897739061746e-13,1.2457754290088318e-12,1.2750734823336132e-12
60070.122708333336,2023-05-06 02:56:42,-323.70321951806545,8.565398215319081e-14,5.693712663406437e-13,1.2348856453292806e-12,1.2835976974614314e-12
60070.12305555555,2023-05-06 02:57:12,-335.6133700199425,8.880548562000345e-14,5.70555735621796e-13,1.2235567984007938e-12,1.2918303172346885e-12
60070.123402777775,2023-05-06 02:57:42,-356.81909768283367,9.441665940284974e-14,5.716620585476713e-13,1.2122678142846405e-12,1.2995986421419658e-12
60070.12375,2023-05-06 02:58:12,-380.2620681785047,1.0061982222416336e-13,5.72709326951594e-13,1.2014814531105273e-12,1.3067210134653895e-12
60070.12409722222,2023-05-06 02:58:42,-395.79409467056394,1.0472969768951837e-13,5.737168870567133e-13,1.1916313093336045e-12,1.313014657908168e-12
60070.124444444446,2023-05-06 02:59:12,-399.1136951521039,1.0560808561789571e-13,5.747044801621837e-13,1.183111305189412e-12,1.318304743671465e-12
60070.12479166667,2023-05-06 02:59:42,-392.5311929434538,1.0386631262119065e-13,5.756922266413036e-13,1.1762673633956335e-12,1.3224337640603892e-12
60070.12513888889,2023-05-06 03:00:12,-377.89730993658304,9.999409177714546e-14,5.76700380542718e-13,1.6187347303689765e-12,1.3252705683770853e-12
60070.12548611111,2023-05-06 03:00:42,-357.9415055923164,9.471365585284045e-14,5.777492170974521e-13,1.6180706003206128e-12,1.326719109944141e-12
60070.12583333333,2023-05-06 03:01:12,-337.12427010014653,8.92052796310044e-14,5.788588884320661e-13,1.6206250548600344e-12,1.3267258352317512e-12
60070.126180555555,2023-05-06 03:01:42,-317.4981858879328,8.401208980313444e-14,5.800492328323513e-13,1.6265564862012667e-12,1.3252849703155191e-12
60070.12652777778,2023-05-06 03:02:12,-298.34759786725044,7.894471936737301e-14,5.813396651186194e-13,1.6359628786420543e-12,1.3224413819095089e-12
60070.126875,2023-05-06 03:02:42,-278.6520480886102,7.373314849777038e-14,5.827491716002734e-13,1.6488826469492618e-12,1.3182906999256386e-12
60070.127222222225,2023-05-06 03:03:12,-257.5591139048338,6.815182060481509e-14,5.842963602813098e-13,1.6652941939476702e-12,1.3129765331168713e-12
60070.12756944444,2023-05-06 03:03:42,-234.16860973089933,6.19625407142686e-14,5.859994287518061e-13,1.6851131850418711e-12,1.306684752057181e-12
60070.127916666665,2023-05-06 03:04:12,-208.84803953394297,5.526255277164736e-14,5.878762511795081e-13,1.7081876890353628e-12,1.2996357607705484e-12
60070.12826388889,2023-05-06 03:04:42,-182.86038286983967,4.8386049400984625e-14,5.899443851992308e-13,1.73429099993926e-12,1.2920750842253655e-12
60070.12861111111,2023-05-06 03:05:12,-157.08466815203428,4.1565627250992926e-14,5.922211387137746e-13,1.763113394073641e-12,1.2842633496304414e-12
60070.128958333335,2023-05-06 03:05:42,-132.05611942708492,3.4942910093595494e-14,5.947236800831101e-13,1.7942544011433951e-12,1.2764663916034425e-12
