UTC,x,y,z,xv,yv,zv,accx,accy,accz,nc_accx,nc_accy,nc_accz,Computed Density,JB08,DTM2000,NRLMSISE00
2024-05-09 23:29:42,3846317.7578316582,-5689370.07891587,21931.760972691754,109.38468525283427,108.84861470158535,7614.501003002603,,,,2.893361905620395e-07,-4.7460406893407026e-07,1.9081235380635775e-07,1.2120160972357384e-12,3.519631723030578e-13,4.0654780707292224e-13,3.98950136910348e-13
2024-05-09 23:30:42,3844347.436259937,-5670228.276473777,478414.2456777603,-175.04241342318045,528.982357470283,7595.940286666501,,,,3.091450349046454e-07,-5.504169955372618e-07,1.6302325345218804e-07,7.56962829828162e-13,3.567059285677434e-13,4.089796097627685e-13,3.979150839531916e-13
2024-05-09 23:31:42,3825327.7198814075,-5625938.451179797,932768.8343390286,-458.71698311421216,946.8036787335732,7543.596585161667,,,,-1.1237830133126181e-07,-2.1038779518534056e-07,1.8567559867399552e-07,1.0585596834431857e-12,3.615299198173763e-13,4.096633917543237e-13,3.978031291414461e-13
2024-05-09 23:32:42,3789341.7971033365,-5556695.458418988,1382974.6657072217,-740.3718928326734,1360.4445026843805,7457.699554386303,,,,9.446196003182195e-08,-3.664782832757396e-07,4.2896677676651507e-07,2.2235395842160685e-12,3.665015447729426e-13,4.1011369690818125e-13,3.993695673337909e-13
2024-05-09 23:33:42,3736548.6568550663,-5462805.707125337,1827029.286660261,-1018.7491448306489,1768.056481131522,7338.632762646104,,,,2.7779169897712563e-07,-5.002062613002067e-07,3.365861824811134e-07,1.1043054637509317e-12,3.716934391589258e-13,4.1200108548187074e-13,4.0318636001513373e-13
2024-05-09 23:34:42,3667182.307139905,-5344685.65547273,2262957.7490208545,-1292.6066210478468,2167.820812638648,7186.928388912431,,,,6.281686371067963e-08,-1.6621120657589472e-07,1.7112891548265452e-07,6.673514134980986e-13,3.77185411399273e-13,4.166350853794506e-13,4.0959471334974705e-13
2024-05-09 23:35:42,3581550.751996884,-5202859.8924695235,2688821.4039288163,-1560.7205216681955,2557.952427265738,7003.264597822808,,,,-2.0936411537775257e-07,3.8724735418327327e-07,3.758617608262682e-07,3.3330745022280997e-12,3.830643270929706e-13,4.246359594578629e-13,4.1870582845404063e-13
2024-05-09 23:36:42,3480034.6911975225,-5037958.880689419,3102726.7698558024,-1821.8933937099828,2936.710432175512,6788.468950164758,,,,7.895647886613233e-07,-1.454522658761448e-06,1.4673942207998891e-06,3.6096379663445194e-12,3.8942216707141477e-13,4.35926603481448e-13,4.304444659120148e-13
2024-05-09 23:37:42,3363085.5865043197,-4850715.759202167,3502834.237081125,-2074.9651743689387,3302.4137316938163,6543.505189645098,,,,-3.028066153376585e-07,-5.6197233533339386e-08,-7.183493551110587e-07,-3.6012369831634075e-12,3.963568040511212e-13,4.500027425402073e-13,4.4462408983814683e-13
2024-05-09 23:38:42,3231223.4499439527,-4641963.016419877,3887365.778815822,-2318.8093102476737,3653.430364688529,6269.465803283264,,,,-3.108607735669011e-07,5.373537401709427e-07,6.921164530382384e-07,5.932957297142777e-12,4.039730288705818e-13,4.663043618116557e-13,4.61019371531025e-13
2024-05-09 23:39:42,3085034.810126101,-4412629.206365129,4254613.2649101345,-2552.338382460109,3988.1954307419096,5967.5872896056335,,,,6.423462304283589e-07,-8.240986728580424e-07,6.273060844108613e-07,-9.87186612821615e-13,4.1237689240509316e-13,4.84491066893621e-13,4.793897620632113e-13
2024-05-09 23:40:42,2925169.808767139,-4163734.19483164,4602946.615561178,-2774.520821765292,4305.231673543446,5639.229970398441,,,,-4.791397669734465e-07,6.287164939777767e-07,5.257680246728569e-08,3.656769732492871e-12,4.21675438578531e-13,5.045312658757591e-13,4.994480338806297e-13
2024-05-09 23:41:42,2752338.8855752666,-3896383.935998354,4930820.484971137,-2984.3763829514705,4603.144153304292,5285.857808462725,,,,-1.986028896894254e-08,-4.225253213974156e-08,8.950280889763462e-07,3.892860963352188e-12,4.319809281582203e-13,5.266173394422341e-13,5.207997453696532e-13
2024-05-09 23:42:42,2567309.750528952,-3611765.6920451447,5236780.6743421145,-3180.9785698661467,4880.619775038937,4909.044976366367,,,,-1.9130315820348187e-07,1.5387541285605266e-07,1.7006457930790475e-07,1.8556200780653647e-12,4.4340971791457976e-13,5.50979731978189e-13,5.429094647380426e-13
2024-05-09 23:43:42,2370903.8834548076,-3311142.8241432486,5519470.510970855,-3363.461605319169,5136.43565496093,4510.466828567108,,,,-2.4106204454810154e-07,2.1065034960798812e-07,4.2749308182266077e-07,3.233926345176688e-12,4.560809557874025e-13,5.776957005208222e-13,5.651600085339547e-13
2024-05-09 23:44:42,2163992.829933633,-2995849.18813136,5777636.738808825,-3531.023221114562,5369.466224217599,4091.8937692310483,,,,-1.0410409645444929e-07,1.374633247230861e-07,1.9170923870603929e-07,1.5999495541580738e-12,4.70115869304602e-13,6.065554550519898e-13,5.870085326528603e-13
2024-05-09 23:45:42,1947494.2892724934,-2667283.1116962587,6010134.927496848,-3682.9275700255953,5578.688617720702,3655.1814065865456,,,,-2.2450579795219028e-07,2.9757821451426025e-07,7.020388359535445e-08,2.320429257093805e-12,4.856378639539162e-13,6.370218110887032e-13,6.081752821350914e-13
2024-05-09 23:46:42,1722368.0514609185,-2326901.139500182,6215934.301746309,-3818.507816890516,5763.185322037061,3202.2610880161155,,,,-2.432552399511678e-07,1.7972830823609343e-07,7.426023973522433e-08,1.8634926249220205e-12,5.027736764911428e-13,6.683056626361583e-13,6.287751765499698e-13
2024-05-09 23:47:42,1489611.7932601105,-1976211.6582058899,6394122.062046881,-3937.1684185287886,5922.146487425825,2735.1329861330605,,,,-1.927459354345018e-07,2.1748339618099521e-07,-8.251252570090628e-08,1.539687632306456e-12,5.216562642209435e-13,6.995619916528901e-13,6.493335038936585e-13
2024-05-09 23:48:42,1250256.710215723,-1616768.3121227112,6543907.287752799,-4038.3881454691154,6054.873949164054,2255.857961245241,,,,-2.492995199165904e-07,1.5072473091848337e-07,-2.427315237696348e-08,1.577365373876448e-12,5.424327656644845e-13,7.301714622568826e-13,6.706860837724455e-13
2024-05-09 23:49:42,1005362.9780669577,-1250163.2056575175,6664624.287562411,-4121.722357241583,6160.784242513801,1766.5477932885105,,,,-1.2274888350205515e-07,1.0527002136662134e-07,-6.352239800833104e-08,8.813608376136295e-13,5.652906855852719e-13,7.600168165359266e-13,6.938094156843761e-13
2024-05-09 23:50:42,756015.1320063605,-878019.9705107622,6755735.352185211,-4186.803919283109,6239.409994812281,1269.3551850119784,,,,-1.7023032550245176e-07,3.1418652013393e-07,-1.29515463243024e-07,2.1218220651889448e-12,5.905558368857101e-13,7.896276131402921e-13,7.196341470125854e-13
2024-05-09 23:51:42,503317.4026279479,-501986.80636619125,6816832.960108355,-4233.343393873468,6290.399710341672,766.466061212661,,,,-5.3170525537993285e-08,1.3259179876268234e-07,-8.099639714487239e-08,8.431142160474114e-13,6.192138620341332e-13,8.200973584580519e-13,7.488738383292838e-13
2024-05-09 23:52:42,248389.02452058584,-123729.4572081528,6847641.605424395,-4261.130565631844,6313.520908305801,260.0937333073102,,,,-4.3231933477549944e-08,4.054236837913727e-08,-8.990426003663288e-08,3.520305899823655e-13,6.597189310119181e-13,8.527721320840355e-13,7.81751094997193e-13
2024-05-09 23:53:42,-7640.585356161784,255076.03610515408,6848019.127956907,-4270.036423054332,6308.6627759883495,-247.5324282193439,,,,-1.4441341024407084e-07,1.9844179321992783e-07,-2.1965957941461056e-08,1.5853459980608978e-12,7.397792703199694e-13,8.88819091083625e-13,8.181159220524658e-13
2024-05-09 23:54:42,-263636.7105756767,632750.5944303004,6817957.35052819,-4260.0132610613955,6275.834577011488,-754.1767182472532,,,,6.874251912147855e-08,2.4101251328012552e-08,-6.436854604885411e-08,-7.907629948340512e-14,7.532436303014387e-13,9.28837676211332e-13,8.584102439567299e-13
2024-05-09 23:55:42,-518464.2240204117,1007619.3107865152,6757582.2692410825,-4231.095249313528,6215.166722694807,-1257.6040690390384,,,,-7.424389847354718e-08,1.674105050142316e-07,-2.207791798269909e-07,1.379155190419686e-12,7.7693708406506e-13,9.726506846633302e-13,9.004684451754954e-13
2024-05-09 23:56:42,-770992.5111640252,1378018.7721687525,6667153.680836679,-4183.398533833984,6126.911454353096,-1755.5911788568076,,,,-1.365622673832334e-07,2.268302152774737e-07,-9.430676506383406e-08,1.797324397603425e-12,8.041636795329094e-13,1.0193390647122893e-12,9.431260807927109e-13
2024-05-09 23:57:42,-1020100.3792096092,1742304.2994103055,6547064.19801964,-4117.121046744468,6011.440864907948,-2245.9357786710366,,,,-1.706108887500335e-07,2.5525647595614487e-07,-2.4817289556722244e-08,1.9372166056525647e-12,8.336555238074838e-13,1.0674854565220519e-12,9.84734687167718e-13
2024-05-09 23:58:42,-1264680.9450558526,2098857.108122985,6397837.705734582,-4032.541711347052,5869.245787486578,-2726.4657901246433,,,,-4.6260472785775164e-08,1.3874468596242195e-07,8.513168126000892e-08,6.496115907002239e-13,8.649132675929196e-13,1.115507337004305e-12,1.0236785805115296e-12
2024-05-09 23:59:42,-1503646.493738525,2446091.3791689873,6220127.281374363,-3930.020436555169,5700.933723684618,-3195.0485143030683,,,,-2.0149569124328082e-08,5.2699932417965556e-08,-2.7314542894174565e-07,1.0565325877656922e-12,8.975921824496113e-13,1.1619283415815653e-12,1.0587119082428483e-12
2024-05-10 00:00:42,-1735933.2918717416,2782461.168981499,6014712.56788604,-3809.9964991923125,5507.226165731212,-3649.5989016824133,,,,-8.182079147545096e-08,1.1526992205190822e-07,-6.86426089302472e-08,1.0099049319054342e-12,9.323084403893586e-13,1.2014863895860153e-12,1.0848819625971598e-12
2024-05-10 00:01:42,-1960506.3111732856,3106467.224629751,5782496.675666636,-3672.9869008529454,5288.9575234131835,-4088.088309393972,,,,-1.1665667942750702e-07,1.0421764695678348e-07,-1.7808964702936692e-07,1.4398495359498208e-12,9.682228981100772e-13,1.2406751929810582e-12,1.1109574945338577e-12
2024-05-10 00:02:42,-2176363.795369032,3416663.653952036,5524502.519092809,-3519.583530584244,5047.071617090683,-4508.552729519841,,,,-1.81764116646832e-07,2.4017880484450416e-07,1.5257167973459218e-08,1.502763809028261e-12,1.0045377201143235e-12,1.2746407767380662e-12,1.134296739189093e-12
2024-05-10 00:03:42,-2382541.7277878677,3711664.438021963,5241868.728820493,-3350.452235205598,4782.620152483445,-4909.100839257831,,,,-1.1903312602257188e-07,1.608728270596771e-07,4.956194565863825e-08,7.789709014304803e-13,1.0407952536315669e-12,1.3018895431999717e-12,1.1571398932981233e-12
2024-05-10 00:04:42,-2578118.217400154,3990149.8200932457,4935844.984894594,-3166.3309707667145,4496.75946294235,-5287.92373819838,,,,-1.4836269501827815e-07,2.5204606934892126e-07,2.8368286386637465e-08,1.2230776169101455e-12,1.0764822059917932e-12,1.320734130073336e-12,1.1821502138482435e-12
2024-05-10 00:05:42,-2762217.7593658715,4250872.4575342685,4607786.791569285,-2968.027723617388,4190.746180264849,-5643.304450607331,,,,-1.191995897542597e-07,2.3214287114825538e-07,1.3121513475766733e-07,4.928179488875147e-13,1.111033498225138e-12,1.3296768139002603e-12,1.2117868934840205e-12
2024-05-10 00:06:42,-2934015.3752825465,4492663.284290385,4259149.679852734,-2756.418085914808,3865.9320034339007,-5973.627417992487,,,,-1.2430011642194927e-07,3.0603553469177314e-07,-5.357525267868368e-08,1.5517423475943227e-12,1.143840671658892e-12,1.3280862063018103e-12,1.247632897721843e-12
2024-05-10 00:07:42,-3092740.530281374,4714437.043778839,3891482.835535262,-2532.4404199216297,3523.7578486287434,-6277.3876310335745,,,,-1.6180943296362216e-07,4.0753054530995314e-07,-2.753605166105899e-08,1.6959789713738949e-12,1.174265223454223e-12,1.3169643154751772e-12,1.2898720579279631e-12
2024-05-10 00:08:42,-3237680.758278097,4915197.43602693,3506422.2405409757,-2297.0911979463745,3165.746685931031,-6553.198181348511,,,,-2.302637467366253e-07,5.090485855063775e-07,-4.54099113866846e-08,2.047151448895142e-12,1.2016565380561325e-12,1.2994474096796586e-12,1.337074423942286e-12
2024-05-10 00:09:42,-3368185.0089927698,5094041.81570263,3105683.38363746,-2051.420366431786,2793.4963070711524,-6799.796520896653,,,,-1.958660407197499e-07,4.175318375487791e-07,-6.817118780588771e-08,1.7051855976547069e-12,1.225374014802726e-12,1.2806690457022495e-12,1.3863597078332839e-12
2024-05-10 00:10:42,-3483666.732199271,5250165.507335369,2691053.6505378927,-1796.527505645886,2408.6738019684103,-7016.0498560622145,,,,-2.0211426221550255e-07,4.19547309782331e-07,-7.350984132514782e-08,1.5849602280661332e-12,1.2448105850759518e-12,1.2668141932176438e-12,1.4338975573977034e-12
2024-05-10 00:11:42,-3583606.7244395344,5382865.789699557,2264384.2934531327,-1533.5566879198025,2013.0089159949905,-7200.963420175999,,,,-2.873735134301114e-07,5.176140174256716e-07,-1.4810964277245375e-07,2.1377848217399424e-12,1.259415977353349e-12,1.2635518399912241e-12,1.4756114435808087e-12
2024-05-10 00:12:42,-3667555.610497656,5491545.342405375,1827581.9497996073,-1263.6908051797798,1608.283776531109,-7353.686405257242,,,,-1.61284122945915e-07,4.1524061167308446e-07,-2.1922356596704162e-07,2.082783922176134e-12,1.2687217583371805e-12,1.2743424861926768e-12,1.5079071156854642e-12
2024-05-10 00:13:42,-3735136.043218339,5575715.142335373,1382599.900261085,-988.1469538111969,1196.324833958163,-7473.5156910318965,,,,-2.2672851596183818e-07,5.63317213320147e-07,-3.04465049394409e-07,2.6604098605402717e-12,1.2723642268848846e-12,1.299199026048075e-12,1.528246298133297e-12
2024-05-10 00:14:42,-3786044.571048693,5634996.878337301,931429.0610826297,-708.1701313378992,778.9945599404898,-7559.900460025707,,,,-2.2911852948226397e-07,4.843456746783659e-07,-3.187575885466032e-07,2.4723400136284363e-12,1.2701028768121e-12,1.3343612205279454e-12,1.5354422288232943e-12
2024-05-10 00:15:42,-3820053.123109015,5669124.828196516,476088.7424803774,-425.02699528378423,358.1817392643481,-7612.445647458928,,,,-2.063869297685983e-07,4.841156009405267e-07,-4.0211247109844805e-07,2.7850324411407564e-12,1.2618337741386908e-12,1.3730822655246246e-12,1.5296383704858553e-12
2024-05-10 00:16:42,-3837010.1155237495,5677947.13637039,18617.22617820868,-139.9994282888802,-64.20838736281118,-7630.914017788692,,,,-1.9328547207209112e-07,4.359163927603049e-07,-4.207176832887738e-07,2.6907758167732445e-12,1.2475970633720347e-12,1.407320000734022e-12,1.5120182514538164e-12
2024-05-10 00:17:42,-3836841.179655274,5661426.524762087,-438937.7309279547,145.62179269528818,-486.26346622907903,-7615.2272501205825,,,,-1.7917576666803825e-07,3.9413504282492795e-07,-5.026380378581052e-07,3.0271750171987243e-12,1.2275768914059007e-12,1.4296933467381969e-12,1.4843580366616957e-12
2024-05-10 00:18:42,-3819549.4905731995,5619640.426655523,-894528.4540289334,430.5436418132972,-906.073620704695,-7565.466291751413,,,,-1.9266085260483123e-07,3.705851394641968e-07,-5.018015560853684e-07,2.832805835054754e-12,1.2020937738692101e-12,1.4349404147988046e-12,1.4485590219450724e-12
2024-05-10 00:19:42,-3785215.714643331,5552780.5643610135,-1346116.886540099,713.477268440749,-1321.7407587605908,-7481.870639496603,,,,-1.6206712150079738e-07,3.184465615646559e-07,-5.597551466784978e-07,3.063612177712791e-12,1.1715888036980076e-12,1.4204577173325528e-12,1.4062772887669303e-12
2024-05-10 00:20:42,-3733997.5617145114,5461151.952151411,-1791684.06715168,993.144314603903,-1731.3880689226742,-7364.836989257439,,,,-1.4407183890341457e-07,3.1897966135119304e-07,-5.946186680816368e-07,3.091857945026579e-12,1.1365996746097493e-12,1.3860310764262457e-12,1.3587229262163864e-12
2024-05-10 00:21:42,-3666128.9722811845,5345171.345259944,-2229239.4977205032,1268.283357376729,-2133.1692758234985,-7214.917038388725,,,,-6.026009913284724e-08,2.1896968416257323e-07,-5.60976143315628e-07,2.94234410020765e-12,1.097720972346103e-12,1.3331779547285333e-12,1.3066467478991838e-12
2024-05-10 00:22:42,-3581918.8982270216,5205365.120997014,-2656830.360100174,1537.656454792349,-2525.2780512764066,-7032.814442602479,,,,-6.259252671725335e-09,1.8045652883103003e-07,-5.603243318219597e-07,2.9199251461751513e-12,1.0556779758277802e-12,1.2645013686820517e-12,1.250485415927799e-12
2024-05-10 00:23:42,-3481749.702002853,5042366.609478657,-3072550.5028514173,1800.0555318742088,-2905.9572169104194,-6819.380158497033,,,,-1.27623529522225e-08,3.4884021005154864e-08,-5.538802061444414e-07,3.0710831369251225e-12,1.0113367295658075e-12,1.1832581035818234e-12,1.1905953456649368e-12
2024-05-10 00:24:42,-3366075.1922609396,4856912.890000663,-3474549.1087904423,2054.308067634817,-3273.5067818903017,-6575.606915675168,,,,3.019376126900397e-08,6.665180141141036e-08,-6.046962637284992e-07,3.2134844865706116e-12,9.655238727082855e-13,1.0931485646071944e-12,1.1274818279822987e-12
2024-05-10 00:25:42,-3235418.326117045,4649841.129300088,-3861039.0423067,2299.282485116018,-3626.2920561867627,-6302.623444258422,,,,6.301905708383515e-08,-1.5941359343685235e-08,-5.279363106680535e-07,2.9716535349837887e-12,9.19016048721222e-13,9.982148700917157e-13,1.0619319046473452e-12
2024-05-10 00:26:42,-3090368.6071847607,4422084.428844484,-4230304.786379985,2533.8929184954877,-3962.7507193394404,-6001.687261564111,,,,1.1255836307455525e-07,-4.729265867808863e-08,-4.7101254097015044e-07,2.7795071052065745e-12,8.725261928623416e-13,9.026992238787717e-13,9.950036547093844e-13
2024-05-10 00:27:42,-2931579.2063790085,4174667.3051113356,-4580709.978237433,2757.103691204324,-4281.399093885407,-5674.1781277299215,,,,1.3304539248082392e-07,-1.2605485988359533e-07,-4.392535730701752e-07,2.8654688776408747e-12,8.26690359646159e-13,8.107484338682061e-13,9.278919344297278e-13
2024-05-10 00:28:42,-2759763.818418405,3908700.780146807,-4910704.523619155,2967.9337411094543,-4580.838334841006,-5321.590647313947,,,,1.7950465114324743e-07,-1.1838231639416108e-07,-3.9558126374572566e-07,2.6829547445303457e-12,7.820586336149864e-13,7.259550837792167e-13,8.617542854663848e-13
2024-05-10 00:29:42,-2575693.2669568937,3625377.122842476,-5218831.260623957,3165.4604085905867,-4859.759889798864,-4945.526759715955,,,,1.559219806601675e-07,-1.1738050442744452e-07,-3.2910230185478895e-07,2.2723154453560872e-12,7.390905415607758e-13,6.508645274877861e-13,7.97591537886713e-13
2024-05-10 00:30:42,-2380191.8919176445,3325964.2684225077,-5503732.174052458,3348.823124484305,-5116.951052088295,-4547.6878768628085,,,,1.8394106149344225e-07,-1.9219275593229668e-07,-2.9877938878541954e-07,2.499402215224793e-12,6.981543968250511e-13,5.866736729213147e-13,7.36229420730135e-13
2024-05-10 00:31:42,-2174133.7212476553,3011799.9217795646,-5764154.09725383,3517.2266757156012,-5351.299457074336,-4129.866310322848,,,,1.1966904311933035e-07,-6.324752988007276e-08,-1.7731221380046236e-07,1.260946195877262e-12,6.595304045628956e-13,5.332994911596938e-13,6.783757056746025e-13
2024-05-10 00:32:42,-1958438.448369109,2684285.411932147,-5998953.930412872,3669.9447651082965,-5561.797538872406,-3693.9371005256767,,,,1.7242330496713976e-07,-1.5840205458417245e-07,-1.533233362494002e-07,1.7600795367779182e-12,6.234157175777315e-13,4.897867831583029e-13,6.246814064670248e-13
2024-05-10 00:33:42,-1734067.194044329,2344879.2791454606,-6207103.297338496,3806.323005474621,-5747.5461767721745,-3241.8474251641705,,,,1.479882767441154e-07,-1.7975010724313734e-07,-1.7539019481205287e-07,1.832821585233652e-12,5.89930785961229e-13,4.54818902319089e-13,5.757474343819589e-13
2024-05-10 00:34:42,-1502018.1636333526,1995090.7169086593,-6387692.588491313,3925.779953025971,-5907.756331559985,-2775.6079455484983,,,,3.375828705465267e-08,4.489981142441479e-08,-2.002382002430636e-07,3.573115571285149e-13,5.591241599229068e-13,4.2708075512980854e-13,5.320665164739312e-13
2024-05-10 00:35:42,-1263322.2080912038,1636472.8895725089,-6539934.535232327,4027.809019625929,-6041.751738554032,-2297.2842160960204,,,,7.164185467090078e-08,-1.274916736626608e-07,-1.8303250470808052e-08,9.333446419168425e-13,5.309695641480388e-13,4.053941169656058e-13,4.939357645157272e-13
2024-05-10 00:36:42,-1019038.3035004298,1270616.1418234669,-6663167.219258458,4111.979572562929,-6148.969352535035,-1808.988089682804,,,,1.683666113194704e-07,-2.035870352301572e-07,-1.2998932064078872e-07,1.8478492491458076e-12,5.053411459211588e-13,3.887071100374041e-13,4.613895776374734e-13
2024-05-10 00:37:42,-770248.9388620836,899141.1379722153,-6756856.667250437,4177.938814544589,-6228.9623944590185,-1312.87095565003,,,,1.6927799240118446e-07,-3.442077429749446e-07,-1.1037592173579469e-08,2.431791542927317e-12,4.819052478190936e-13,3.7604588661795904e-13,4.341811498733406e-13
2024-05-10 00:38:42,-518055.39176627906,523691.78620706283,-6820598.894776204,4225.413443579383,-6281.402748730092,-811.1125005011912,,,,7.88130256612618e-08,-1.397580485784644e-07,-1.4815006110779905e-08,1.0379518773398568e-12,4.595661623762707e-13,3.6648383122753896e-13,4.118165967210829e-13
2024-05-10 00:39:42,-263572.95223391784,145928.15468328955,-6854121.307314083,4254.209330228056,-6306.079715924653,-305.91146685521517,,,,5.3155593482401287e-08,4.9972335963710535e-08,4.7277744918972076e-07,-1.9510865770344802e-13,4.306661377149955e-13,3.5913471312138016e-13,3.936742711900802e-13
2024-05-10 00:40:42,-7926.213303623779,-232480.58826837296,-6857283.6361179985,4264.210882581668,-6302.901149404668,200.52139231317534,,,,9.540781788046349e-08,-3.4196369486094724e-07,-2.491320216790882e-08,2.1712601112987058e-12,3.97773283453516e-13,3.531629225665581e-13,3.791109437708624e-13
2024-05-10 00:41:42,247755.708508073,-609863.319038318,-6830078.334243407,4255.3827576676185,-6271.893140438236,705.9746211616148,,,,6.969858079575175e-09,4.309494205934072e-09,7.8059656516416e-09,6.970756113636052e-15,3.8445632309719703e-13,3.4781244605264096e-13,3.6667909149681125e-13
2024-05-10 00:42:42,502343.9326136509,-984553.916326352,-6772630.423530482,4227.768015746656,-6213.1966626462,1208.241077333944,,,,-2.2580731728893966e-09,1.5153737242812326e-07,2.506489575893056e-07,-5.48649155582281e-13,3.715804370032925e-13,3.42460286011315e-13,3.5633707282215214e-13
2024-05-10 00:43:42,754714.5327828842,-1354898.265595019,-6685197.092488158,4181.489101970966,-6127.071566880037,1705.1239850038119,,,,-4.458198932244528e-08,-2.602085991121328e-08,1.438008574439209e-07,1.863495305019939e-13,3.603050461392292e-13,3.366909413771925e-13,3.4735728439923693e-13
2024-05-10 00:44:42,1003753.3580247683,-1719261.4382585096,-6568166.696411821,4116.749463152934,-6013.896890883586,2194.4504546140497,,,,3.4320940756060736e-08,-6.307936750715726e-08,-1.7806867802505622e-07,1.0893303913358912e-13,3.5090058355605296e-13,3.303740083097689e-13,3.393814880069075e-13
2024-05-10 00:45:42,1248360.8429034005,-2076034.675539378,-6422056.973480484,4033.831105630185,-5874.16510509971,2674.0813021676236,,,,-9.78272445273376e-08,1.7913431049620954e-07,2.568959009963123e-07,-6.431050789378143e-13,3.4336912336434286e-13,3.2370880750362575e-13,3.32298427723682e-13
2024-05-10 00:46:42,1487456.6480181199,-2423642.1388317486,-6247512.934460397,3933.093311346991,-5708.481614327287,3141.914143750465,,,,5.516001211347543e-09,3.5513972207468214e-08,-1.8785543876020938e-07,-6.559514064856305e-13,3.3764481117105257e-13,3.1719254783184116e-13,3.2622045020857947e-13
2024-05-10 00:47:42,1719984.3505364982,-2760547.756686182,-6045304.340521921,3814.9734542370497,-5517.566024671548,3595.895738088255,,,,-4.689713684058461e-08,1.5966684330237513e-07,-1.566349361326047e-08,-9.470621047541172e-13,3.3363996137675e-13,3.11489783566406e-13,3.214299573054951e-13
2024-05-10 00:48:42,1944915.992308321,-3085261.8959173406,-5816322.400724328,3679.982503781392,-5302.245684751785,4034.0316911572445,,,,1.4685936911007502e-09,7.280765235151421e-08,-5.874547159834265e-08,-5.242253520331694e-13,3.3125943020818775e-13,3.072285525183956e-13,3.1830226571067026e-13
2024-05-10 00:49:42,2161256.4552897164,-3396347.7310919138,-5561576.109102479,3528.704134494784,-5063.453402102206,4454.391498623013,,,,-4.364370376208626e-08,9.106125098412576e-08,-1.939322089583584e-07,-1.2552209216933791e-12,3.3040473806683667e-13,3.0480167152654333e-13,3.17217950506037e-13
2024-05-10 00:50:42,2368047.8035696736,-3692427.52095969,-5282188.154676624,3361.7938334038445,-4802.225250636091,4855.117348197555,,,,7.033283822011072e-08,1.4966418326878284e-08,-1.2248748415544242e-07,-3.6538711804030344e-13,3.309739141656827e-13,3.0427887931382065e-13,3.18479379159719e-13
2024-05-10 00:51:42,2564373.5275390507,-3972188.6916023726,-4979390.300236364,3179.9763919875118,-4519.6968633699225,5234.43251665261,,,,1.332711585533275e-08,1.2329443244141203e-08,-3.0506798687213177e-07,-1.3661098059013288e-12,3.328597525825564e-13,3.054846105417039e-13,3.222423993356962e-13
2024-05-10 00:52:42,2749362.6239790735,-4234389.721946247,-4654518.274743001,2984.043739679555,-4217.100350121859,5590.649912649447,,,,8.306745069575072e-08,-3.680836702102397e-08,-1.9123828831624223e-07,-5.652613142590018e-13,3.3594705562725226e-13,3.081841696016464e-13,3.2846781614506463e-13
2024-05-10 00:53:42,2922193.55087745,-4477865.757997681,-4309006.099444025,2774.8518241462793,-3895.7579049512287,5922.181377503913,,,,9.758969188311539e-08,-1.4420888128086062e-07,-3.013955645059241e-07,-8.079807600124855e-13,3.4010958574517093e-13,3.122496791844118e-13,3.36894042784506e-13
2024-05-10 00:54:42,3082097.929335189,-4701533.835927948,-3944379.965403261,2553.316101254699,-3557.07637305605,6227.543748454188,,,,6.602721258630595e-08,-6.682389575018988e-08,-2.1785529558115968e-07,-8.053740938532839e-13,3.4520703410073283e-13,3.177137154073899e-13,3.470313831521304e-13
2024-05-10 00:55:42,3228364.009518912,-4904397.827390724,-3562251.7484830627,2320.4084728377234,-3202.5425561630896,6505.365175940606,,,,1.0297013330884397e-07,-2.4746759574867383e-07,-1.7607825153476142e-07,-9.740353116435202e-14,3.510813280771909e-13,3.2470993656840995e-13,3.581799400690058e-13
2024-05-10 00:56:42,3360339.9848266793,-5085553.07653388,-3164312.0989777837,2077.1543914368135,-2833.7176999732746,6754.393105267713,,,,2.07841274857401e-07,-2.041497983995555e-07,-3.152616954160692e-07,-9.476320823921208e-13,3.5755202454145854e-13,3.333545056449629e-13,3.6947757167249193e-13
2024-05-10 00:57:42,3477437.046689733,-5244190.66673888,-2752323.0506469393,1824.6272302643783,-2452.23057600434,6973.501688165138,,,,1.6320434070848933e-07,-2.507268002105434e-07,-1.1011425993245894e-07,1.2194111534623498e-13,3.6441017978021285e-13,3.4361894945445223e-13,3.79986169250711e-13
2024-05-10 00:58:42,3579132.0871759052,-5379601.2272214005,-2328110.261932573,1563.9431207684336,-2059.7693519976006,7161.696544896127,,,,2.405693333429326e-07,-2.8506619553780865e-07,-1.635967672442007e-07,-1.7626597286639796e-13,3.7140651638659534e-13,3.5522396896243663e-13,3.888180335193162e-13
2024-05-10 00:59:42,3664970.171478373,-5491178.3019095035,-1893554.9926482032,1296.2576557484902,-1658.075302491549,7318.119793330985,,,,2.679726769372337e-07,-2.940337804346882e-07,-4.020107935431838e-08,4.569925605303238e-13,3.782126354777547e-13,3.675754544713279e-13,3.952871668236578e-13
2024-05-10 01:00:42,3734566.7517622574,-5578421.30812984,-1450585.720070893,1022.7604396715888,-1248.9346940210733,7442.056301837082,,,,3.5477676707529326e-07,-5.421826054785583e-07,1.0927128091253735e-08,9.479696527248853e-13,3.841121391341991e-13,3.7977138250496673e-13,3.990515054647088e-13
